x,y,z
202.6812146950711,-690.5173835362859,657.278900416659
405.5918916510089,-1254.5160919649609,1205.4855382077042
127.56207766313935,-428.8361890005047,400.14584519495713
204.24333692507025,-527.696912988546,487.5659654580815
-149.74726302241322,-103.62424257047195,-67.2739438786829
-179.2992322088373,-310.08335862689046,-190.94868550474155
78.59904742672704,35.57881195764347,-88.34245396350364
-22.290648135499957,127.74608303796253,61.803519925302936
183.1329255806125,-509.056980337359,577.2886755403189
195.2941335325438,-357.2504151083527,448.42012077145085
34.48427977113751,-147.77284826854344,144.78966954609695
184.56658410722676,-458.5232435558889,386.3657003086287
250.2438694781496,-607.8568727469461,727.0203072039362
243.05200053216845,19.56848927886697,-66.55757917512959
77.50224921152581,57.795202819215845,74.31995044562565
316.5649663029731,-336.9250387524944,-222.37002156816823
-30.192332407053577,8.508233661793891,-80.31988397768201
69.87970291793901,-370.1493998290074,415.5697680911428
89.50473458930266,-189.97934211836227,255.29704792529964
58.53269822522441,-108.8976763874451,135.41765963451775
187.20919892225015,-558.255457166833,504.95690056017605
137.86014878353356,-535.6308760865708,643.1399478154926
159.30611403016593,-493.04208216283627,554.428048140733
166.66052629915296,-413.4988245446953,416.82228509263354
171.6716125117563,-329.6391471991381,398.021603327556
425.3139924496048,-978.3144091748738,931.8321727797315
156.0994133886939,-364.90886560729024,454.667959989382
608.5928233491727,-1470.7466629839093,1266.7644181889455
88.73062450548547,-345.0140975675214,411.3459849366898
-287.1783392616058,-275.58641650128754,-14.300373244251123
-237.07418143171782,444.6832162068064,108.39566175106617
-14.635316655034527,-2852.158219661201,-1659.8130308939776
27.069568673772384,18.64680037950688,72.44291849223596
97.68861736321769,-213.77458795586062,243.919510097009
281.01374892213033,-693.9766630485982,571.9419778173851
229.72344708694635,-733.4388932618917,696.7734837874232
288.19941606736955,-763.6573298855922,915.9309480470865
-8.460314738977788,-72.45064350384806,7.2817347277798286
91.62962344276367,-234.23553655620395,193.7610397447448
-22.128212034590188,1.4811791832932852,13.303422101820141
339.005615166664,-702.3239027126326,712.7175590400227
-46.27514057081195,56.500283554953974,-64.20178448860585
-57.47402624144549,-4.494368582411932,-85.3903495697439
225.87439056289793,-464.2131207074379,475.6945682545694
150.22243358128003,-26.326141183882015,286.4722784830746
255.9191683305168,-634.6764081705886,625.6021862507331
240.49413419979558,-918.1949447333706,942.4866720445298
58.72874929747346,-234.98247118732212,201.66981323354733
174.56926228115103,-447.6974617931157,528.0503277781546
428.72271183013856,-1171.6635691014446,1503.9381515213572
89.63369325737662,-156.31582791135335,194.2999048544046
-285.74536575533415,53.908375038244266,94.26654181673554
